name,round_number,damage_type,damage_code,total
cabdf57e-f606-447c-8947-8167110ac52b,493,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,494,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,495,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,496,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,497,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,498,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,499,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,500,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,501,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,502,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,503,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,504,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,505,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,506,Piercing,1d6 + 2,10
cabdf57e-f606-447c-8947-8167110ac52b,507,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,508,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,509,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,510,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,511,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,512,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,513,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,514,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,515,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,516,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,517,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,518,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,519,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,520,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,521,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,522,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,523,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,524,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,525,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,526,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,527,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,528,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,529,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,530,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,531,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,532,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,533,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,534,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,535,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,536,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,537,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,538,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,539,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,540,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,541,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,542,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,543,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,544,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,545,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,546,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,547,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,548,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,549,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,550,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,551,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,552,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,553,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,554,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,555,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,556,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,557,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,558,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,559,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,560,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,561,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,562,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,563,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,564,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,565,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,566,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,567,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,568,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,569,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,570,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,571,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,572,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,573,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,574,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,575,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,576,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,577,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,578,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,579,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,580,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,581,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,582,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,583,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,584,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,585,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,586,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,587,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,588,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,589,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,590,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,591,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,592,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,593,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,594,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,595,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,596,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,597,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,598,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,599,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,600,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,601,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,602,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,603,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,604,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,605,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,606,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,607,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,608,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,609,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,610,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,611,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,612,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,613,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,614,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,615,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,616,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,617,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,618,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,619,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,620,Piercing,1d6 + 2,11
cabdf57e-f606-447c-8947-8167110ac52b,621,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,622,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,623,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,624,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,625,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,626,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,627,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,628,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,629,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,630,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,631,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,632,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,633,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,634,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,635,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,636,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,637,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,638,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,639,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,640,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,641,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,642,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,643,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,644,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,645,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,646,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,647,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,648,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,649,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,650,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,651,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,652,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,653,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,654,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,655,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,656,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,657,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,658,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,659,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,660,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,661,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,662,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,663,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,664,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,665,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,666,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,667,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,668,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,669,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,670,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,671,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,672,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,673,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,674,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,675,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,676,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,677,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,678,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,679,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,680,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,681,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,682,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,683,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,684,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,685,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,686,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,687,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,688,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,689,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,690,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,691,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,692,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,693,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,694,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,695,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,696,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,697,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,698,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,699,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,700,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,701,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,702,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,703,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,704,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,705,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,706,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,707,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,708,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,709,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,710,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,711,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,712,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,713,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,714,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,715,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,716,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,717,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,718,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,719,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,720,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,721,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,722,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,723,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,724,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,725,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,726,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,727,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,728,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,729,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,730,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,731,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,732,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,733,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,734,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,735,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,736,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,737,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,738,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,739,Piercing,1d6 + 2,14
cabdf57e-f606-447c-8947-8167110ac52b,740,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,741,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,742,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,743,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,744,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,745,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,746,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,747,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,748,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,749,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,750,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,751,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,752,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,753,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,754,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,755,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,756,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,757,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,758,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,759,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,760,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,761,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,762,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,763,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,764,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,765,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,766,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,767,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,768,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,769,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,770,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,771,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,772,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,773,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,774,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,775,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,776,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,777,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,778,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,779,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,780,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,781,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,782,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,783,Piercing,1d6 + 2,8
